UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
ETHRWorld,@ETHrWorld,2020-11-20T10:31:12.000Z,"#ETHRHCE | LIVE Now : http://bit.ly/2T31oni

#HR leaders’ mantra for present challenging times- Socially distanced yet digitally connected. 
@sriharshaachar
 @sandip_mallik
@ONGC_
 | 
@edelweiss_tokio
 | 
@SPREINDIA
 | 
@makemytrip
 | 
@HomeCredit_In
 | 
@EY_IndiaSocially distanced yet digitally connected: HR leaders’ mantra for present challenging times -...
Sandip Mallik, Chief Human Resource Officer, Home Credit, said, “We told our leaders that guys you got to have a life beyond work. The other problem..
hr.economictimes.indiatimes.com",,4,5
Realty+,@RPRealtyPlus,2020-11-20T04:30:20.000Z,"Realty+ is delighted to have 
@GauravKarnik
, Tax Partner & National Leader, Real Estate Sector, 
@EY_India
 as part of the #Grand_Jury for 12th Realty+ #Conclave & Excellence #Awards #NORTH 2020 #Virtual Edition!
Winners will be announced on #27th_Nov!
#RSVP: https://forms.gle/XHXHUm3YQtecuJbBA…",,,
ET RISE,@ET_RISE,2020-11-20T04:30:00.000Z,"The unprecedented outbreak of the #COVID19 pandemic managed to severely impact most of the sectors and industries across the country.
#business 
@EY_IndiaOver 90% businesses adversely impacted by Covid pandemic, recovery expected by end of 2022: Survey
Majority (92%) of the respondents reported that their businesses are adversely impacted by the pandemic. An almost identical percentage of respondents expect recovery in their businesses by the end...
economictimes.indiatimes.com",,,
"SSPHPGTI, Noida (Child PGI)",@ssphpgti,2020-11-20T00:39:32.000Z,"Tagging offices in Noida/ greater Noida 
@ndtv
 @Network18Group
 @birlasoft
 @DishTV_India
 @dominos_india
 @havellsindia
 @AnilRaiGupta
 @volunteers7x
 @OilIndiaLimited
 @GE_Power
 @HPL_Official
 @IndiaToday
 @AdobeIndia
 @Agnisys
 @EY_India
 @FujitsuIndia
 @India_Yamaha
 @PanMacIndiaQuote Tweet
SSPHPGTI, Noida (Child PGI)
@ssphpgti
 · Nov 20
Request to all interested to come to @ssphpgti and donate blood. Your donation will help treatment of children with thalassemia, cancers and surgeries @noida_authority @noidapolice @noida @TOINoida @noida @noida (2/2)
Show this thread",,,1
AIP,@AccessIndiaUK,2020-11-19T15:40:12.000Z,"A great workshop this afternoon with 
@EY_India
 and 
@UKIBC
 for our AIP cohort of innovative British businesses.

Thanks to EY for sharing their thorough expertise on the key considerations for businesses setting up in India and a useful discussion moderated by UKIBC's 
@KevinUKIBC
!India in the UK and 7 others",1,5,13
ACFE Mumbai Chapter,@ACFEMumbai,2020-11-19T14:30:00.000Z,"As the economy gradually opens, and companies reinvest in people and businesses, organizations are likely to continue facing many unfamiliar challenges in #fraud detection and prevention. Read more in ACFE and 
@EY_India
's #FraudWeek 2020 NewsletterACFE - EY Fraud Week 2020 Newsletter.pdf
drive.google.com",,,
bist sanjay,@bistsanjay1961,2020-11-16T09:17:41.000Z,"EY acquires Spotmentor Technologies, an AI enabled upskilling and re-skilling platform
@EY_India
#EYIndia
@EYnews
#ArindamSenEYIndia 
@Mark_Weinberger
@rajivmemani
#SpotmentorTechnologies",,,
YourStory,@YourStoryCo,2020-11-16T09:16:23.000Z,"EY India has acquired Spotmentor Technologies, an AI-enabled upskilling and reskilling platform.
@EY_India
 @spotmentorEY India acquires AI-based startup Spotmentor Technologies
Spotmentor is an end-to-end skilling platform to help businesses identify skills required for the future of work, upskilling and reskilling talent at scale
yourstory.com",,2,19
EY India,@EY_India,2020-11-16T09:00:01.000Z,"Over 6,000 girls in India are engaged with #EYSTEMTribe program, laying the foundation for building careers in technology. Read more at http://spr.ly/6017HDdmW #WomenInTechnology #WomenFastForward",,4,7
BISINFOTECH,@BIS_Infotech,2020-11-16T07:05:04.000Z,"#Merger - 
@EY_India
 Signs #acquisition with 
@spotmentorEY Signs Acquisition with Spotmentor Technologies
EY has recently signed an acquisition with Spotmentor Technologies in India. Spotmentor is an end-to-end skilling platform to help businesses
bisinfotech.com",,1,
People Matters,@PeopleMatters2,2020-11-16T07:00:00.000Z,"With the acquisition of 
@spotmentor
, 
@EY_India
 hopes to strengthen its people advisory portfolio of digital services. #startups #AI 
@EYnewsEY India acquires AI-backed HR startup Spotmentor Technologies
Spotmentor is an end-to-end skilling platform to enable businesses identify skills required for the future of work and upskilling reskilling talent
peoplematters.in",,2,3
TECHGIG,@techgigdotcom,2020-11-12T07:53:32.000Z,"Meet our speaker Maria Elizabeth R De Guzman, Cybersecurity Director, EY GDS Philippines at our #webinar session and understand the current security operations' challenges on 20 Nov 2020 at 5 PM.

Register @ https://bit.ly/2IpOxd0

#TechGigGeekGoddess 
@ey_india
 @EY_GDSCareers",,,2
FIEO,@FieoHq,2020-11-12T07:47:18.000Z,"Join FIEO's Webinar o­n E-invoicing and GST Compliances jointly organised with Ernest & Young (
@EY_India
) o­n 18th November, 2020 from 3.00 PM to 5.00 PM.

Register Today: https://bit.ly/3kkeYy9Dept of Commerce, GoI and 9 others",,2,8
Dr Andrew Fleming,@Andrew007Uk,2020-11-11T17:29:35.000Z,"Also on my call with 
@Lord_Bilimoria
 today we discussed the launch of 
@CBItweets
 @EY_India
 Sterling Access report & noted with pride positive reference in the Exec Summary to AP as one of 3 states to undergo significant reforms.

cc. 
@RajivKrishnaS
 @VidadalaRajini
 @RameshPV2010The following media includes potentially sensitive content. Change settings
View",,1,10
EY India,@EY_India,2020-11-11T13:05:01.000Z,"Advance your career in #cybersecurity by mastering concepts such as cryptography, ethical hacking, penetration testing, vulnerability assessment and more. Become a certified professional with #EYLearning. Visit http://spr.ly/6010HDG6I for more details",,3,6
ACFE Mumbai Chapter,@ACFEMumbai,2020-11-09T04:46:00.000Z,"For the upcoming 
@TheACFE
 #FraudWeek, we're hosting the ""Anti-FraudXChange"" series of knowledge sharing webinars with 
@EY_India
 from 17-20 Nov. Email us to know more!",,1,
EY India,@EY_India,2020-11-08T17:43:01.000Z,"Over 6,000 girls in India are engaged with #EYSTEMTribe program, laying the foundation for building careers in technology. Read more at http://spr.ly/6012H81w8 #WomenInTechnology #WomenFastForward",,2,10
EY India,@EY_India,2020-11-08T10:03:07.000Z,Can #ArtificialIntelligence technology be used to assess employee risk profile for #COVID19?  Learn how your organization can create the right solution for each of your business problems. Visit http://spr.ly/6010HBdyr #BuiltonEYASpace,,,2
EY India,@EY_India,2020-11-08T04:30:00.000Z,"We helped a leading #FMCG company optimize vendor costs, eliminate redundancies, and create a common sales and operations platform. Learn more here http://spr.ly/6015HBd1W #TransformationRealized",,1,4
Vish Dhingra,@Vish_Dhingra,2020-11-07T11:43:58.000Z,"CFOs should put finance at the heart of long-term value, and focus on trusted technologies and new talents 
@EY_India
 

#DNAofTheCFO 
@mylescorson
 @tonyklimas
 @TimRGordonHow can the CFO evolve today to reframe finance for tomorrow?
CFOs should put finance at the heart of long-term value reporting, inspire an open finance function and elevate emotional intelligence. Find out more.
ey.com",,,3
EQ Magazine,@EQMagPro,2020-11-04T13:16:25.000Z,"In case if you missed attending, you can now watch webinar on, Solar Power for MSMEs in Karnataka...Webinar by EQMag...Powered by GROWATT:
https://lnkd.in/eH-MEU5
@ISPA_SunPower
@BCIC_Karnataka
@enerparc
@USolar_Energy
@SterlingWilson
@EY_India
@GodrejAndBoyce
@GrowattInverterSolar Power for MSMEs in Karnataka...Webinar by EQMag...Powered by...
Solar Power for MSMEs in Karnataka...Webinar by EQMag...Powered by GROWATT on Nov 04, 2020
facebook.com",,1,1
EY India,@EY_India,2020-11-04T09:00:51.000Z,"#DidYouKnow EY developed an agile digital solution on #EYASpace to respond to vendor queries on a real-time basis. Find out which technology helped achieve this http://spr.ly/6018H6Sge #TransformationRealized0:25
139 views",,,4
Gaurav Taneja,@GTT68,2020-11-04T08:37:55.000Z,"Pleased to share that 
@EY_India
 is helping 
@RajGovOfficial
 develop an integrated cash & debt management system to map future cash requirements based on present cash flow & MIS. We r also helping the state formulate policies, conduct business process reengineering & build capacity",1,3,10
EQ Magazine,@EQMagPro,2020-11-04T06:57:08.000Z,"EQ Webinar on Solar Power for MSMEs in Karnataka on Wednesday November 4th from 04:00 PM Onwards….Register Now !!!

https://eqmagpro.com/eq-webinar-on-solar-power-for.../…
@ISPA_SunPower
@BCIC_Karnataka
@enerparc
@USolar_Energy
@SterlingWilson
@EY_India
@GodrejAndBoyce
@GrowattInverter
#eq #webinar #msme",,,1
Tugboat Logic,@tugboatlogic,2020-11-03T19:06:19.000Z,"After over 200 information security audits, 
@EY_India
 knows what you should focus on for your #ISO27001 certification program:What challenges arise when managing an ISO 27001 certification program
For more than 200 ISO 27001/17/18 audits, EY CertifyPoint analyzed the key findings and strengths that were raised between 2018 and 2019.
ey.com",,,
EY India,@EY_India,2020-10-30T10:30:00.000Z,Our latest thought leadership from the metals & mining sector explores how revival in #steel and capital goods manufacturing can create cross-sector economic growth http://spr.ly/6018GhKok,,,2
Avtar,@avtarinc,2020-10-30T08:35:59.000Z,"We extend a very hearty welcome to Rajiv Memani, Chair, EY Global Emerging markets committee, EY India Chairman, and Regional Partner. He will be one of the distinguished panelists for the CEO panel session at #BOB2020.
@rajivmemani
 @EYnews
 @EY_IndiaEY India and 7 others",1,2,1
EY India,@EY_India,2020-10-30T04:30:00.000Z,"An #integrity led business ecosystem, focusing on #ethics and transparency can help organizations navigate the ongoing crisis and thrive in the long run#EYForensics 
@CNBCTV18NewsHow integrity led businesses can tide over risks during COVID-19
The pandemic’s aftermath has fraud risks, non-compliance and misconduct spiking in the corporate sphere, led by economic unrest and instability.Get latest Business online at cnbctv18.com
cnbctv18.com",,,1
SHARIQ KHAN,@AShariqkhan1,2020-10-29T13:05:09.000Z,"The #pandemic may have hastened the adoption of #cobots in #manufacturing as the most ideal and efficient co-worker.  #automation #robots #innovation #SMBs #Robotics 
@Universal_Robot
 @ALIndiaOfficial
 @EY_India
 @_Addverb
  @PradeepDavidCobot: The effective factory worker in the post-pandemic era
The pandemic may have hastened the adoption of cobots in manufacturing as the most ideal and efficient co-worker.
economictimes.indiatimes.com",,1,
Indiantelevision.com,@ITVNewz,2020-10-29T12:01:56.000Z,"We are delighted to welcome 
@pheru8b
, Partner- M&E, 
@EY_India
, as our esteemed speaker of News Television Summit 2020!

Summit: 29 & 30 October 2020
Awards: 6 November 2020

Register now:
https://lnkd.in/eUYig62

Co-Powered by: 
@TVUNetworks
 

#NTASummit #ntawards2020",,,1
EY India,@EY_India,2020-10-25T07:30:00.000Z,"#Digital tools will help balance #employee productivity and wellness: Ryan Lowe, Partner - People Advisory Services, EY India shares top 5 #digital #HR trends to watch out for in 2021. Read on http://spr.ly/6014GAfye 
@ETHrWorldTop 5 digital HR trends to watch out for in 2021 - ETHRWorld
Work re-imagined in the post-Covid world poses an unprecedented challenge but also a fantastic opportunity for HR leaders.
hr.economictimes.indiatimes.com",,2,3
EY India,@EY_India,2020-10-25T04:30:00.000Z,"#COVID19 has increased #cyber and #datasecurity risks as the shift to remote working has provided cyber criminals with easy targets. Read #EYForensics viewpoint in 
@CNBCTV18NewsHow integrity led businesses can tide over risks during COVID-19
The pandemic’s aftermath has fraud risks, non-compliance and misconduct spiking in the corporate sphere, led by economic unrest and instability.Get latest Business online at cnbctv18.com
cnbctv18.com",,,3
EY India,@EY_India,2020-10-24T10:03:00.000Z,"For Malvika, reading #tarot cards feels like a deep dive into an ocean of mystic knowledge. Do you relate? Tell us how you feel about following your #PassionsBeyondWork",,,4
EY India,@EY_India,2020-10-24T04:30:00.000Z,"A rise in #cyberthreats such as #BusinessEmailCompromise, #phishing, #ransomware, social engineering attacks on customers or employees, fake websites, mobile apps have impacted companies and individuals: #EYForensics on 
@TheACFE
 's Fraud Talk podcast http://spr.ly/6011GAFdL",,4,4
FCA Rana Pratap,@caprataprana,2020-10-24T04:21:23.000Z,"As i requested earlier 
@nsitharaman
 @FinMinIndia
 urgent step is to be taken for date extend of #taxaudit2020 and gstr-9/9C from 31/10 to atleast 31/12 
@KPMGIndia
 @CAclubindia
 @caclubindiacom
 @PwC_IN
 @DoctorPrgk
 @cajktiwary
 @CAPramodLunawat
 @theicai
 @CAChirag
 @caamresh
 @EY_India",1,4,3
IndiaSmartUtilityWeek,@ISUW2021,2020-10-20T13:01:45.000Z,"Hear #ISUW2020 speaker Ashish Kulkarni, EY LLP speaking about #EV Policies & Programs in India & International Scenarios -  https://youtu.be/olLBFbSRHpo
Save the date for #ISUW2021 scheduled from 02-06 March'21 | Visit http://ow.ly/qan250BVhRZ for details
Tags: 
@rejipillai
 @EY_IndiaISUW 2020|Ashish Kulkarni, EY LLP|EV POLICIES AND PROGRAMS IN INDIA...
The 6th edition of India Smart Utility Week (ISUW) 2020, an International Conference and Exhibition on Smart Energy and Smart Mobility for Smart Cities organ...
youtube.com",,1,1
EY India,@EY_India,2020-10-20T09:00:01.000Z,"Join our #webcast on Wednesday, 21 October at 2 p.m. (IST) as our senior professionals take you through some relevant provisions of the four labour codes and evaluate the impact of these codes on compliance by employers. Register now at http://spr.ly/6017GfoPt #EYTax 
@SonuIyer",,2,6
EY India,@EY_India,2020-10-20T07:30:01.000Z,#EYWebcast | Is your business ready for 31 December? Access our #Brexit webcast to hear the immediate commercial actions still possible to prepare for the UK’s post #transitionperiod trading environment http://spr.ly/6017G42GP,,1,2
EY India,@EY_India,2020-10-20T04:56:51.000Z,"Organizations need to focus on their core business and reduce debt level to compete effectively if they want to survive the #Covid19 induced economic crisis, reports EY India Corporate Divestment Study 2020. Read more at: http://spr.ly/6013GlvLL #EYTransactions",,1,3
Indian Chemical News,@chemical_news,2020-10-20T02:34:09.000Z,"India amongst the top three choices for future investments as per CII-EY FDI survey; https://indianchemicalnews.com/chemical/india-amongst-the-top-three-choices-for-future-investments-as-per-cii-ey-fdi-survey-6520… 
@FollowCII
 @EY_India",,,5
EY India,@EY_India,2020-10-17T10:03:00.000Z,"Since its launch in 2019, over 6,000 girls across 47 Delhi NCR schools have joined the EY STEM Tribe program. Sandeep Kohli, EY India Talent Leader shares how EY STEM Tribe is laying the foundation for thousands of girls to develop a career in #technologyHow can we address the gender gap in technology – EY India
Over 6,000 girls in India are engaged with EY STEM Tribe, a platform that allows girls to get hands-on with science, technology laying the foundation for building careers in technology.
ey.com",,1,7
EY India,@EY_India,2020-10-17T04:00:01.000Z,Tune into our #webcast where our speakers explore the #FutureOfWork & how organizations can provide the right #technology to empower their remote #workforce. Visit http://spr.ly/6014G4WTw,,4,5
Abhishek Gupta,@46abhig23,2020-10-16T15:58:21.000Z,"Privileged to be able to support 
@DIPPGOI
 in the process. Thank you 
@EY_India
 @TheEDA_EY
 @zaidiadil
 @GTT68Quote Tweet
EODB India
@EODB_India
 · Oct 16
DPIIT organising a knowledge-sharing webinar series on #EaseofDoingBusiness (EoDB) reforms. The discussion today focused on implementation of reform points linked with additional borrowing for FY-21. @ZoramthangaCM @NBirenSingh
Show this thread",,4,9
CII Agro & Food Tech India,@ciiagrotech,2020-10-16T12:33:37.000Z,"Technology &digi platforms are offering companies opportunities to move away from just being product suppliers &build alternate operating &revenue models.~ Devinder Singh Chawla,Partner &Nat'l Leader-Chemicals &Agri, 
@EY_India
 at CII Agro&FoodTech 2020.
#CII4NR #CIIAgroTech (1/2)",1,1,
Faecal Sludge & Septage Management | #FSSMOdisha,@FssmOdisha,2020-10-16T12:05:43.000Z,"Streamlining the community led Service delivery in Urban Governance is need of the hour says 
@Pragyals
, Partner 
@EY_India
 during the national webinar on Policy Convergence for Community based Livelihoods in Water & Sanitation. 
@HUDDeptOdisha
 @NFSSMalliance
 @dasra
 @sudaodisha",,3,5
INDInsurance2020,@INDInsurance18,2020-10-14T08:40:08.000Z,"Our Proud Partners #IISA2020 
@Monocept
 @i_DesignArena
 @c2lbiz
 @EnateAPAC
 @weEpochbrokers
 @EY_India
 #InsureTech #DigitalInsurance #NewNormal #CEOForum #Digitalization #EY #NewNormal2020 #InsuranceAwards #IRDAI #QuestConferences #OnlineSummit Web http://insuranceindiasummit.in",,1,5
EY India,@EY_India,2020-10-14T04:47:44.000Z,"Discover our ‘Sustainable by Design’ framework, which assists organizations in generating long-term sustainable value by integrating sustainability principles across the value chain http://spr.ly/6011GNtQS #SDGs 
@_kalia_c",,8,6
EY India,@EY_India,2020-10-14T03:30:00.000Z,"A robust cyber incident response plan will help restore operations, minimize losses, fix vulnerabilities and strengthen security to avoid future incidents: #EYForensics on 
@TheACFE
’s Fraud Talk podcast http://spr.ly/6017G27Dv",,2,4
Prashant Singh (Zee Business Digital),@PVS0512,2020-10-13T13:39:57.000Z,"#India amongst the top 3 choices for future #investments - #Tax cuts, #EaseOfDoingBusiness measures, other reforms top drivers 

https://zeebiz.com/india/news-india-amongst-the-top-3-choices-for-future-investments-tax-cuts-ease-of-doing-business-measures-other-reforms-top-drivers-137005… 
@FollowCII
 @CII4WR
 @CIIEvents
 @CB_CII
 #CII 
@EY_India",,1,
EY India,@EY_India,2020-10-13T10:04:14.000Z,"Whether you're a #data specialist, a software engineer, a tax technologist, a #technology consultant or a solution architect, you’ll find a technology #career as unique as you are. Explore more http://spr.ly/6016GNb3G #BetterWorkingWorld #digital",,1,7
EY India,@EY_India,2020-10-10T05:41:00.000Z,Learn how #EY secured a #digital future for a global IT-services company http://spr.ly/6014G2njg #TransformationRealized,2,1,3
