UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
KPMG in the UK,@kpmguk,2020-11-05T15:45:13.000Z,"The challenges faced by HR have been amplified during COVID-19. Our webinar delves into the findings of our 2020 Future of HR in the new reality report.

Watch now: http://ow.ly/69k650CcrSd",1,,1
Patchwork Foundation,@UKPatchwork,2020-11-04T13:58:06.000Z,"2020 has shown the importance of our MPs working with underrepresented communities. Join us on the 2nd of December to celebrate that work! Register now: https://buff.ly/2JzLwr9

Kindly sponsored by 
@kpmguk
#MPoftheYearAwards #GetInvolved",,2,2
KPMG in the UK,@kpmguk,2020-11-04T13:30:38.000Z,"In the midst of continuous disruption, one thing is sure. Procurement must disrupt itself to grow and stay ahead. Find out more about how CPOs need to respond: http://ow.ly/NoRe50CbfSW",,1,5
KPMG in the UK,@kpmguk,2020-11-04T10:30:22.000Z,"Investor Update has released their ESG whitepaper “The Corporate ESG Guide: A 360 View on the Current Landscape and Trends”. We along with others participated in interviews to discuss prominent developments in the ESG space.

Find out more here: http://ow.ly/JWSb50Cb4Et",,2,
InvestHK_LDN,@InvestHK_LDN,2020-11-04T10:26:46.000Z,"Looking forward to sharing live insights on #sourcing #SupplyChain & sharing of Future of Sourcing report by our expert panel of government 
@InvestHK
 @HKinLondon
 @davi326
 & industry leaders 
@anson_bailey
 @kpmguk
 @MineshPore
 at our webinar on Nov http://5.Register-bit.ly/31NwS5JInvestHK and 8 others",,1,1
KPMG in the UK,@kpmguk,2020-11-04T09:30:24.000Z,"#FlexibleWorking has proved to be compatible with sustained employee productivity and prompts firms to rethink the purpose of the office.

Read more in our latest report: http://ow.ly/9IN250C4NcO",,3,6
KPMG in the UK,@kpmguk,2020-11-02T11:01:28.000Z,"Our new Tax Matters Digest is out now, featuring:
• The enhanced Job Support Scheme
• HMRC clarify new IR35 rules
• Work Christmas parties – how to spread festive cheer in a virtual environment

Read the latest analysis at: http://ow.ly/mdio50C7bQT",,,1
NBS @ UEA,NBS @ UEA,2020-11-02T10:20:58.000Z,"Employability Week session 2 is the Accounting 'Big 5' Showcase with speakers from 
@DeloitteUK
, 
@EYnews
, 
@kpmguk
, 
@PwC_UK
 and 
@GrantThorntonUK
. Starting at 10:30. #NBSEW20",,,1
KPMG in the UK,@kpmguk,2020-11-02T10:01:12.000Z,"James Reed, Chairman of REED, joined our #NewReality event to discuss: 
•   The recruitment market and the top five sectors for job opportunities at the moment 
•   What support is necessary to help people transition into new careers

Watch on-demand: http://ow.ly/kPmf50C8LFP",,1,
KPMG in the UK,@kpmguk,2020-11-02T08:30:40.000Z,"Will the US Election pollsters make the right prediction this time? Join us on 4 November as we share our initial thoughts and reactions on the #USElection2020 outcome alongside experts from 
@HSBC_UK
 @BritAmBusiness
 & 
@EurasiaGroup
.

Register now: http://ow.ly/xujS50C7lz2",,1,2
Bobby Seagull (UK Libraries Champion @CILIPinfo),Bobby Seagull (UK Libraries Champion @CILIPinfo),2020-11-02T06:53:32.000Z,"It’s #NumberConfidenceWeek
Thrilled to join Dame Jessica 
@J_Ennis
 Hill 
@TPICAPplc
 @santanderuk
 @ExperianExperts
 & 
@kpmguk
 to help us all feel better about numbers.

Number confidence can help you get into work, manage money & help with homework.

Visit http://nationalnumeracy.org.uk/number-confidence-week…Quote Tweet
National Numeracy
@Nat_Numeracy
 · Oct 31
Our #NumberConfidenceWeek campaign kicks off this Monday. Read all about it in the @FT with @bankofengland's Andy Haldane & @Bobby_Seagull in conversation with @ClaerB 
 
ft.com/content/970c02…",,8,20
