UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
Edmonton Chamber of Commerce,@EdmontonChamber,2020-11-21T18:40:03.000Z,"What are the real estate trends in #YEG and how can the region navigate change and uncertainty in 2021? Edmonton Chamber Member, 
@PwC_Canada
's local real estate leader, David Yee, shares his perspectives at: https://buff.ly/3fh0EWk #ETRE2021 #yegrealestate",,,1
Myles D Gooding,@MylesDGooding,2020-11-21T13:15:03.000Z,"Lockdowns ahead of Black Friday a blow to small retailers | http://Globalnews.ca https://globalnews.ca/news/7472480/lockdown-black-friday-small-retailers/…  
@PwC_CanadaLockdowns ahead of Black Friday a blow to small retailers
Bans on in-store shopping will hit small retailers disproportionately hard, experts say.
globalnews.ca",,,
"James Temple, CSR-P",@CSRjames,2020-11-20T13:49:23.000Z,"Are you a #Nonprofit Leader?  Join our 
@PwC_Canada
 specialists & guests on December 8 at 11 EST for a discussion on building Nonprofit #Resilience through and post #pandemic - includes CEO Panel, financial updates & technical sprints. https://pwc.to/3312K7H #NewWorldNewSkillsImagine Canada and 9 others",,7,21
Biz Das,@bizwiz_das,2020-11-20T13:23:20.000Z,"An important step for Canada in the #OpenBanking direction and 
@PwC_Canada
 is proud to be associated with this. #ConsumerDirectedFinance
@P_PereiraPwC
  @Jenn__Johnson
 @jessicamachtQuote Tweet
Senator Colin Deacon
@colindeacon
 · Nov 4
Fabulous news! The @FinanceCanada Minister’s Advisory Committee on #OpenBanking (#ConsumerDirectedFinance) second phase consultations are a GO! This is such an important step and I am so pleased that the Minister has prioritized this all-important step.",,1,1
Fred Cassano,@FredCassano,2020-11-20T02:01:12.000Z,"It's all about finding the highest and best use of the property"" Uncover how #RealEstate investors are creating value in their portfolios in #ETRE2021. 
@PwC_Canada
 @PwC_RealEstate
 https://pwc.to/3pHYm7a",,,3
Jason Ribeiro,@Jason_Ribeiro,2020-11-17T02:14:27.000Z,"Looking forward to leading our session on reskilling tomorrow with friends from 
@ServusCU
 @_skyhive
 @YYCShapers
 and 
@PwC_Canada
 at 
@SoulForumYYC
. Join us from 10:30am-11:20 for a presentation and panel Q+A!
@calgaryeconomic
 
#YYC #yyctech #NewEconomy #SoulForumYYC",,5,7
Cory Gurevitz,@clgurevitz,2020-11-17T01:27:53.000Z,"Getting into the holiday spirit 
@PwC_CanadaQuote Tweet
Diane Kazarian, FCPA, CPA
@DianeKazarian
 · Nov 17
Nice to see ⁦@PwC_Canada⁩ 18 York lobby all decked out for holidays !  ⁦@nicolasmarcoux⁩ ⁦@CSRjames⁩ ⁦@louannebuckley⁩",,,1
Timothy Renshaw,@timothyrenshaw,2020-11-16T16:20:09.000Z,"Payroll compliance complications and other costs of doing business in Canada are draining the lifeblood out of innovation and entrepreneurial initiative in this country 
@PwC_Canada
 @cdnpayrollEditorial: Canada’s onerous business cost burden
biv.com",,,
Accelerator Centre,@AC_Waterloo,2020-11-16T13:21:35.000Z,"We're excited to announce the launch of SPARK 2020 - our annual #ACJumpStart campaign reimagined as a digital showcase. 

Meet 25 of Ontario's most promising startups and #FindYourSpark. https://acceleratorcentre.com/acjumpstart-spark… 
@PwC_Canada
 @gowlingwlg_ca
 @FedDevOntarioAC JumpStart: SPARK
25 inspiring entrepreneurs you'll want to get to know. Discover their startup journey and FIND YOUR SPARK. Powered by the Accelerator Centre.
acceleratorcentre.com",,9,12
Courtney R. Brown,@CourtneyBrownCA,2020-11-15T14:52:56.000Z,"Efficiently analyze large quantities of data. Extract meaningful insights. Target the areas most relevant to your business. Meet the new face of asset and wealth management 
@pwc_canadaReimagining your asset and wealth management audit and tax experience
We’ve continually invested in creating specialized tools and capabilities for the asset and wealth management (AWM) industry to provide connected, intelligent and insightful audit and tax solutions....
share.postbeyond.com",,,1
Greater KW Chamber Physician Recruitment,@KWPhysicians,2020-11-07T15:30:18.000Z,"Thank you to our bronze sponsors - your support is greatly appreciated & allowed us to host 25 physicians for our Physician Recruitment weekend!
@BDO_Canada
 @BMO
 @Enbridge
 @gowlingwlg_ca
 @KPMG
 @PwC_Canada
 @WalterFedy
 @WR_Record
 @Google
 @jayfencingltd
 @WaterlooEDC",,,3
Jennifer Johnson,@Jenn__Johnson,2020-11-06T22:02:55.000Z,"What are the emerging trends #realestate companies need to know? Discover where Canadian Real Estate executives think we're headed in 
@PwC_Canada
 and 
@UrbanLandInst
's #ETRE2021 report - Available now:
https://bit.ly/32kAxIC 
@PwC_RealEstateEmerging Trends in Real Estate® 2021
If there was a common theme in our interviews with real estate companies this year, it was uncertainty....
share.postbeyond.com",,,3
Richard Probert,@RichardDProbert,2020-11-06T19:34:37.000Z,"What are the emerging trends #realestate companies need to know? Discover where Canadian Real Estate executives think we're headed in 
@PwC_Canada
 and 
@UrbanLandInst
's #ETRE2021 report - Available now:
 
@PwC_RealEstateEmerging Trends in Real Estate® 2021
If there was a common theme in our interviews with real estate companies this year, it was uncertainty....
share.postbeyond.com",,,1
cameron burke,@burkecpb,2020-11-06T18:20:28.000Z,"Something I learned in 2020, virtual conferences are good. 
@PwC_Canada
 @pwc_tech
 so proud to sponsor and be part of the #2020TIAs... 
@jilliantipping
 you nailed it.Quote Tweet
Jill Tipping
@jilliantipping
 · Nov 6
SkyHive, Terramera, Klue among winners of 2020 BC Technology Impact Awards | BetaKit https://betakit.com/skyhive-terramera-klue-among-winners-of-2020-bc-technology-impact-awards/…",1,,12
ULI Toronto,@ULIToronto,2020-11-06T14:44:05.000Z,"Our Executive Director 
@RichardJoyTO
 spoke to 
@TessKalinowski
 @TorontoStar
 about emerging real estate trends in the era of #COVID19 

Dig deeper into this year's #trends in the #ETRE2021 report: https://uli.org 
@UrbanLandInst
 @PwC_CanadaQuote Tweet
Toronto Star
@TorontoStar
 · Nov 6
Where will we live, work and shop after COVID? A new report suggests real estate investors and developers remain uncertain, but the trends to urbanization and online shopping will likely continue.
@TessKalinowski 
http://torstar.co/RibE50CcZRw",,2,2
Alaina Tennison,@AlainaTennison,2020-11-03T01:29:18.000Z,"Thank you 
@sickkids
 for all you do for our kids! 
@PwC_CanadaQuote Tweet
SickKids Foundation
@sickkids
 · Nov 3
For more than 30 years @PwC_Canada has generously supported SickKids, donating more than $1.5M, including their commitment of $500,000 over the next five years to the SickKids VS Limits campaign. We are proud to recognize them as our donor of the week! 
 https://bit.ly/35U8S28",,1,9
SickKids Foundation,@sickkids,2020-11-02T21:55:17.000Z,"For more than 30 years 
@PwC_Canada
 has generously supported SickKids, donating more than $1.5M, including their commitment of $500,000 over the next five years to the SickKids VS Limits campaign. We are proud to recognize them as our donor of the week! 
 https://bit.ly/35U8S28",1,8,26
Canadian Association of Gift Planners,@CAGP_ACPDP,2020-11-02T19:42:16.000Z,"Who is on our call with 
@Brenda_NW
 & Brenda LK of 
@PwC_Canada
 and loving the three-chili metaphor for donations of private shares from business owners?!!?

If you're missing it - you can still join us for these brilliant advanced sessions https://bit.ly/3jQlEUp

#CAGPeducation",,1,4
United Way of the Lower Mainland,@UWLM,2020-11-02T19:04:29.000Z,"We're thrilled about 
@PwC_Canada
's #UWLM2020 campaign launch today! Quote Tweet
James Temple, CSR-P
@CSRjames
 · Nov 2
Proud to launch the 2020 @PwC_Canada National #UnitedWay Campaign today. Over the next two weeks we're 100% #virtual & #gamified, inspiring PwC'ers across Canada to share their #time, #talent & #treasure through care based competition to help make a difference! #PwCproud",,,5
"Diane Kazarian, FCPA, CPA",@DianeKazarian,2020-11-02T17:44:46.000Z,"Just delighted to launch our 
@PwC_Canada
 #UnitedWay campaign today ! Leading with #care #PwCproud 
@CSRjames
 @Dogruer71
 @nicolasmarcouxQuote Tweet
James Temple, CSR-P
@CSRjames
 · Nov 2
Proud to launch the 2020 @PwC_Canada National #UnitedWay Campaign today. Over the next two weeks we're 100% #virtual & #gamified, inspiring PwC'ers across Canada to share their #time, #talent & #treasure through care based competition to help make a difference! #PwCproud",,,6
Alpa Patel,@AlpaPatel01,2020-10-30T13:25:22.000Z,"Learning about the '15-min City'! Great panel discussion at this year's 
@ULIToronto
 and 
@PwC_Canada
's annual Emerging Trends in Real Estate event! #ETRE2021",,1,4
Frank Magliocco,@FrankMagliocco,2020-10-30T13:23:31.000Z,"Great panel discussion 
@PwC_Canada
 @PwC_RealEstate
 @ULIToronto
 on #etre2021 talking about #urbanization #retail #alternatives. Insightful comments from Allison Wolfe, Renee Gomes, Geoff Smith, Raymond Wong",,1,13
ULI Toronto,@ULIToronto,2020-10-30T12:39:01.000Z,"This is a very unique year for emerging trends 
@PwC_Canada
, and the topic for today's much anticipated event #ETRE2021",1,1,3
Frank Magliocco,@FrankMagliocco,2020-10-30T12:36:07.000Z,"Excited about the 
@ULIToronto
 @PwC_Canada
 @PwC_RealEstate
 #ETRE2021 report presentation which has gone virtual!",,,9
Manuel E. Pereyra G.,@manuelpereyra,2020-10-30T12:24:32.000Z,"It is tempting in a time to disruption to try and return to the way things were.  Business need to REPAIR then RETHINK (considering the future into the present) and then RECONFIGURE. 
@PwC_Canada",,2,5
CCVO,@calgarycvo,2020-10-22T15:04:23.000Z,"Thank you to everyone who attended Nonprofits at 2:00 yesterday! We appreciate your engagement and the great insights from each of our speakers. Thank you also to our supporters for their help in making this event possible! 
@cibc
 @Suncor
 @PwC_Canada
 @postmedianet
 @Raven_Capital",,1,5
Andrew Paterson,@apaterson001,2020-10-22T13:03:02.000Z,"What are the emerging trends #realestate companies need to know? Discover where Canadian Real Estate executives think we're headed in 
@PwC_Canada
 and 
@UrbanLandInst
's #ETRE2021 report - Available now:
https://bit.ly/2IS6i4R 
@PwC_RealEstateEmerging Trends in Real Estate® 2021
If there was a common theme in our interviews with real estate companies this year, it was uncertainty....
share.postbeyond.com",,,2
Myles D Gooding,@MylesDGooding,2020-10-22T12:37:49.000Z,"In 2020, organizations are learning how quickly they can move when change isn’t optional. Nadir Hirji discusses four key steps you must take to embrace change now. 
@pwc_canadaCouncil Post: Building Momentum For Digital Change Means Acting Now
While maintaining the frenetic pace of change seen in recent months may be impossible, there’s a lot companies can do now to build on their digital transformation experiences and position themselves...
share.postbeyond.com",,,1
Louanne Buckley,@louannebuckley,2020-10-22T12:10:15.000Z,"#PwCProud to support #OnyxInitiative whose mission is to close the systemic gap in the recruiting and selection of Black university and college students for roles in corporate Canada. 
@PwC_Canada
 #PwCInclusion 
@monaghiami
 @CSRjames
 @Dogruer71Quote Tweet
Nicolas Marcoux
@nicolasmarcoux
 · Oct 22
@PwC_Canada is proud to support the @OnyxInitiative as an important way we can help individuals from Canada’s BIPOC communities achieve their goals and dreams.",,1,10
Myles D Gooding,@MylesDGooding,2020-10-20T12:48:39.000Z,"Holiday Spending in Canada Expected to be Down 30%: Study https://retail-insider.com/retail-insider/2020/10/holiday-spending-in-canada-expected-to-be-down-30-pwc-study#.X47cbdN-De4.twitter… 
@pwc_canada
 @RetailInsider_",,1,1
Andrew Popliger,@andypopa,2020-10-20T11:27:20.000Z,"What are the emerging trends #realestate companies need to know? Discover where Canadian Real Estate executives think we're headed in 
@PwC_Canada
 and 
@UrbanLandInst
's #ETRE2021 report - Available now:
 
@PwC_RealEstateEmerging Trends in Real Estate® 2021
If there was a common theme in our interviews with real estate companies this year, it was uncertainty....
share.postbeyond.com",,,1
giancarlo di maio,@maio_giancarlo,2020-10-20T11:16:27.000Z,"What are the emerging trends #realestate companies need to know? Discover where Canadian Real Estate executives think we're headed in 
@PwC_Canada
 and 
@UrbanLandInst
's #ETRE2021 report - Available now:
 
@PwC_RealEstateEmerging Trends in Real Estate® 2021
If there was a common theme in our interviews with real estate companies this year, it was uncertainty....
share.postbeyond.com",,,
Mona Ghiami (she/her),@monaghiami,2020-10-20T01:27:12.000Z,"Great discussion about #equity, #AntiBlackRacism, #mentalhealth & D&I with the 
@TorontoRBOT
 Young Professionals Network, 
@PennyAPartridge
 & 
@PwC_Canada
 #BlackProfessionals #Inclusion Network Partner Sponsor Derek Quashie.  #YPNFutureForward CC: 
@DianeKazarianQuote Tweet
Toronto Region Board of Trade
@TorontoRBOT
 · Oct 19
TODAY:

Building #inclusiveworkplaces will be central to #buildbackstronger. Tune in at 2pm for our #YPNFutureForward webinar featuring the team that made @PwC_Canada one of 
 most inclusive #workplaces. Register: http://bit.ly/3iIWG8W

#diversity
#jobs
#cdnecon",1,1,14
Peter Harris,@pharris028,2020-10-19T22:04:13.000Z,"What are the emerging trends #realestate companies need to know? Discover where Canadian Real Estate executives think we're headed in 
@PwC_Canada
 and 
@UrbanLandInst
's #ETRE2021 report - Available now:
 
@PwC_RealEstateEmerging Trends in Real Estate® 2021
If there was a common theme in our interviews with real estate companies this year, it was uncertainty....
share.postbeyond.com",,,1
"Diane Kazarian, FCPA, CPA",@DianeKazarian,2020-10-15T11:23:32.000Z,"We all can learn more about #MentalHealth by participating in the conversation ! Thank you to our awesome panel 
for your courage and authenticity 
@CurtisStange
 @PennyAPartridge
 @NeilRafuse
 for sharing 
@PwC_Canada
 #WMHD2020 
@monaghiami
 @davebryan001Quote Tweet
Camille Weleschuk
@cweleschuk
 · Oct 15
Replying to @CurtisStange and @PwC_Canada
Such a powerful panel with @CurtisStange @NeilRafuse @PennyAPartridge & Samu Chitsike - thank you for your courage in sharing your stories and creating a safe space for others to do the same #WMHD2020",,,9
Louanne Buckley,@louannebuckley,2020-10-14T21:18:12.000Z,"#CRA is starting to audit #CEWS what you need to know from 
@PwC_Canada
 #covid19 #government #tax #economicresponseTax Insights: Canada Emergency Wage Subsidy audits underway — Are you prepared?
The Canada Revenue Agency has started to actively audit Canada Emergency Wage Subsidy claims.
pwc.com",,,2
Curtis Stange,@CurtisStange,2020-10-14T13:04:05.000Z,"Today, we courageously shine the light on mental illness #WMHD2020. Together, we can reduce the stigma and have much needed conversations about this important topic. Big thanks to 
@pwc_canada
 for hosting me on their virtual panel later today. Join us: http://cloud.ca.info.pwc.com/fy21-dawn-oct-14-ryes-en?cmp=7014L0000000jbSQAQ&eid=1361105…",2,8,44
Canadian Accountant,@Cdn_Accountant,2020-10-14T12:11:59.000Z,"Today's article in 
@TorontoStar
 on the ""bankruptcy"" of Maple Screw Products is fascinating. 14 years later, the hero of the story, Michelle Pickett, is a partner 
@PwC_Canada
: https://thestar.com/news/investigations/2020/10/14/he-owed-millions-in-taxes-instead-of-paying-up-he-enlisted-an-offshore-company-to-bankrupt-his-business-and-cheat-the-cra.html… 
@MarcoOvedHe owed millions in taxes. Instead of paying up, he enlisted an offshore company to bankrupt his...
Doug McKague enlisted offshore firm La Hougue to help bankrupt his own profitable business so the CRA could never collect the taxes due, leaked documents show. McKague could not be reached for...
thestar.com",,,1
CCVO,@calgarycvo,2020-10-13T22:49:35.000Z,"We're excited to welcome some great voices at Nonprofits at 2:00 next week! Join us as we discuss the ways in which #nonprofits can realign their funding priorities to reflect the shifts in corporate investment. http://calgarycvo.org/events/nonprofits-at-200-october-2020…
@Suncor
 @cibc
 @PwC_Canada
 @Raven_Capital",,2,4
Think Research,@TRChealth,2020-10-09T13:51:49.000Z,"This 
@PwC_Canada
 map of the Canadian #digitalhealth landscape is a great primer on the companies changing the game in healthcare - we're happy to be counted among them!

The digital health market map showcases Canadian disruptors https://betakit.com/the-digital-health-market-map-showcases-canadian-disruptors/… via 
@betakitThe digital health market map showcases Canadian disruptors | BetaKit
In collaboration with CB Insights, PwC has mapped out the top 50+ venture capital (VC) backed digital health companies across the health ecosystem in Canada.
betakit.com",,,2
Mona Ghiami (she/her),@monaghiami,2020-10-09T01:58:18.000Z,"This 
! #PwCProud that our Partners 
@PwC_Canada
 have committed to real sustained action that fosters an equitable & inclusive #Canada. One ex - ensuring the 700 Boards we sit on have #BIPOC representation & a #diversity, #equity & #inclusion policy. 
@CSRjames
 @louannebuckleyQuote Tweet
Nicolas Marcoux
@nicolasmarcoux
 · Oct 9",1,2,14
Lana Paton,@Lana_Paton,2020-10-09T01:46:39.000Z,"I am one of those partners making a pledge today to Teach and Be Taught - purposefully spending time with people outside of my day to day teams for two way sharing of knowledge and experiences with people who don’t look like me. 
@nicolasmarcoux
 @PwC_Canada
 #inclusionQuote Tweet
Nicolas Marcoux
@nicolasmarcoux
 · Oct 9",,,14
Toronto Region Board of Trade,@TorontoRBOT,2020-10-08T23:00:56.000Z,"Want to be a champion of #diversityandinclusion in your #workplace? Join the team that made 
@PwC_Canada
 one of the most #inclusiveworkplaces in #Canada for our #YPNFutureForward series on Oct 19th to find out how. 
Register: https://bit.ly/3iIWG8W

#cdnbiz
#HR
#TOjobs",,,1
ION Print Marketing Solutions,@IONPrint,2020-10-08T20:06:03.000Z,"Exceptional day of learning 
 #AmpitUp2020 by 
@canadapostcorp
 w/wordsmith 
@MarkPollard
, 
@BilalJaffery
 @DeloitteAI
, 
@fgaumond
 @DeloitteDigital
, 
@DianaLucaci
 of True Impact, Hilton Barbour 
@kognitivcorp
, 
@RupenSeoni
 @EnvironicsA
, +M. Satterthwaite 
@PwC_Canada
 Thank you!",,,4
Jessica Macht,@jessicamacht,2020-10-07T14:06:17.000Z,"#NextisNow 
@PwC_Canada
 #partnerconference we have gone virtual!",,,8
Jennifer Johnson,@Jenn__Johnson,2020-10-07T13:56:16.000Z,"#pwcnextisnow happens in 5 minutes!! 
@PwC_Canada
 @apaterson001",,1,6
GPC,@GovProCanada,2020-10-07T13:43:22.000Z,"T-minus 8 minutes until our Day 2 Opening Keynote with Sean Rowe from 
@PwC_Canada
. Thanks for joining us, Janet!
#GPCCONF2020Quote Tweet
Janet Taylor
@Janet_E_Taylor
 · Oct 7
Anxiously awaiting day 2 of the virtual @GovProCanada Corporate Governance conference.",,1,3
Andrew Paterson,@apaterson001,2020-10-07T13:05:25.000Z,"I am so excited to kick-off this year’s PwC Virtual Partner Conference. Two days of amazing content and great speakers. Next is Now!!!#pwcnextisnow 
@nicolasmarcoux
 @PwC_Canada",2,3,34
CB Insights,@CBinsights,2020-10-07T13:01:59.000Z,"Oh, #Canada: we teamed up with 
@PwC_Canada
 to map out the top Canadian digital #health companies across a range of sectors. Check it out and see why the digital health space in Canada has already raised more than double the amount raised in all of 2019.Canadian Digital Health Market Growth Map | CB Insights Research
Digital health startups across the globe have seen impressive investment growth, with funding growing almost 12x between 2010 ($1.6B USD) and 2019 ($18.5B USD).
cbinsights.com",,1,4
Mona Ghiami (she/her),@monaghiami,2020-10-01T02:26:44.000Z,"Thank you 
@KarlynPercil
 for being on this journey with 
@PwC_Canada
!  #PwCProud that we are having authentic & courageous conversations and creating a safe space to do so!  #PwCInclusionQuote Tweet
Emotions Are Data. Use It Wisely.
@KarlynPercil
 · Oct 1
Thank you @PwC_Canada @nicolasmarcoux @monaghiami @DianeKazarian and the #BlackProfessionalsNetwork for having me today. 

Thank you #DennisMitchell (Starlight Capital) and Ian Clarke (Greater Toronto Airports Authority) for being great panelists - inspired by both your stories. twitter.com/louannebuckley…",,,5
Joshua Liu,@joshuapliu,2020-10-01T00:26:23.000Z,"Thanks 
@PwC_Canada
 for including 
@SeamlessMD
 as a ""digital disruptor changing health care in Canada"" !The digital disruptors changing health care in Canada
The Canadian digital health space is getting increased attention—we explore some key trends to watch now and in the coming months.
pwc.com",,,4
Emotions Are Data. Use It Wisely.,@KarlynPercil,2020-09-30T20:55:40.000Z,"Thank you 
@PwC_Canada
 @nicolasmarcoux
 @monaghiami
 @DianeKazarian
 and the #BlackProfessionalsNetwork for having me today. 

Thank you #DennisMitchell (Starlight Capital) and Ian Clarke (Greater Toronto Airports Authority) for being great panelists - inspired by both your stories.Quote Tweet
Louanne Buckley
@louannebuckley
 · Oct 1
Having the uncomfortable conversations are part of the journey #RealTalk #antiblackracism #pwcproud ⁦@monaghiami⁩ ⁦@DianeKazarian⁩",,3,9
KSD (not THAT Karen),@karensd,2020-09-30T20:42:48.000Z,"If you're a nonprofit, charity & other social purpose org, 
@McC_IF
 @Innoweave
 & 
@PwC_Canada
 are wanting to understand the impact of the changing context on future non-financial needs your survey response will help here:Nonprofit COVID-19 Response Survey
The McConnell Foundation and Innoweave are collaborating with PwC Canada to explore the impacts of the changing context on future non-financial needs of social purpose organizations. This work will...
docs.google.com",,,2
CB Insights,@CBinsights,2020-09-30T18:49:22.000Z,"Funding to digital #health startups is already on track to outpace last year’s levels, and in #Canada, the surge is even more pronounced. We teamed up with 
@PwC_Canada
 to map out the top Canadian #startups across 4 key areas of focus in digital health:The digital disruptors changing health care in Canada
The Canadian digital health space is getting increased attention—we explore some key trends to watch now and in the coming months.
pwc.com",,2,5
Jeremy B. Albisser,@datatechsoln,2020-09-29T14:21:43.000Z,"After 40 years it's about time ...though with the largest health system STILL only promising temporary billing codes for #TeleHealth 
@PwC_Canada
 needs to use a lot of their political influence first to make this report even remotely accurate.Quote Tweet
Will Falk
@willfalk
 · Sep 29
Canadian-based digital health startups stand to benefit in a post-COVID world according to ⁦⁦@PwC_Canada⁩ and CB Insights https://finance.yahoo.com/news/canadian-based-digital-health-startups-160000578.html…",,,1
CB Insights,@CBinsights,2020-09-29T13:02:04.000Z,"Provider- & patient-centric solutions typically dominate #Canada’s digital #health sector, but a newer segment catering to life science R&D is gaining traction. Get an overview of the market in this new market map, produced in partnership with 
@PwC_Canada
.Canadian Digital Health Market Growth Map | CB Insights Research
Digital health startups across the globe have seen impressive investment growth, with funding growing almost 12x between 2010 ($1.6B USD) and 2019 ($18.5B USD).
cbinsights.com",1,2,8
Digital Health Canada,@DigiHealthCA,2020-09-29T12:00:46.000Z,"Canadian-based digital health startups stand to benefit in a post-COVID world according to 
@PwC_Canada
 and 
@CBinsights
. Read more at http://ow.ly/RZf750BDsnS 
@Cision",,1,1
kirin,@kirinsennik,2020-09-28T20:00:10.000Z,"It is undeniable, COVID-19 has changed the way patient care is being delivered in Canada. 
@PwC_Canada
 and 
@CBinsights
 sights explore the top 50+ VC backed companies that are accelerating change across the entire health ecosystem.",,,2
The Conference Board of Canada,@ConfBoardofCda,2020-09-28T19:38:18.000Z,"""Businesses are coming to the realization that talent doesn't have the same definition it had 10 years ago."" Listen to 
@Dulny
, Chief Innovation Officer at 
@PwC_Canada
 in our latest episode of #LeadershipPerspectives podcast. Available September 30th.",,1,2
Andrew Popert,@AndrewPopert,2020-09-24T21:03:10.000Z,"In this Coffee Chats with 
@cpa_bc
 podcast, 
@PwC_Canada
's 
@robcvan
 spoke with Aaron Kato Aerts about shifting consumer behaviours during #COVID19 and what #retailers can do to succeed. #consumerbehaviour #consumertrendsThe new retail experience: How COVID-19 rapidly accelerated the shift in customer demands
share.postbeyond.com",,,
Hamilton2026,@Hamilton2026CG,2020-09-24T19:47:56.000Z,"We are excited to announce the significant results of our Economic and Social Impact Study, written by 
@PwC_Canada
. This report indicates the potential growth and pandemic relief that the 2026 Games could bring to region.  #HamOnt
Full press release here: https://bit.ly/3kKUjnh",5,9,22
Jessica Macht,@jessicamacht,2020-09-24T17:56:22.000Z,"#Canada #Insurers are beginning to turn their focus to what the new reality means for their business. Here are the 5 priorities to consider 
@PwC_Canada
 #InsuranceSpeak 
@AlodieBrewBeyond COVID-19: Five key strategic priorities for a post-crisis world
Insurance has always had a greater purpose than just revenues, profit or shareholder value. The COVID-19 pandemic highlighted the societal expectation to provide protection, care, empathy and support...
pwc.com",,,3
Edmonton Chamber of Commerce,@EdmontonChamber,2020-09-24T16:30:39.000Z,"How are Canadians adjusting to the new world of work? Our friends at 
@PwC_Canada
 have composed a #Workforceofthefuture survey which takes a pulse on employee and employer perceptions and comfort returning to the office. View survey at: https://buff.ly/3hXxdZ2",,,2
Gus Leite,@leitegus,2020-09-24T15:19:09.000Z,"#Canada #Insurers are beginning to turn their focus to what the new reality means for their business. Here are the 5 priorities to consider 
@PwC_Canada
 #InsuranceSpeak 
@AlodieBrewBeyond COVID-19: Five key strategic priorities for a post-crisis world
Insurance has always had a greater purpose than just revenues, profit or shareholder value. The COVID-19 pandemic highlighted the societal expectation to provide protection, care, empathy and support...
pwc.com",,,1
